payment_id,order_id,payment_date,payment_method,payment_amount
507335,107678,2024-11-15,Insurance,435.86
507336,107679,2024-07-30,Card,71.0
507337,107680,2024-09-21,Card,34.08
507338,107680,2024-09-20,Card,42.89
507339,107681,2025-05-18,ACH,27.85
507340,107681,2025-05-28,Card,27.85
507341,107682,2025-09-27,ACH,91.32
507342,107683,2025-04-15,Card,102.62
507343,107684,2025-01-14,Card,100.06
507344,107685,2025-04-26,Insurance,25.63
507345,107685,2025-04-24,Card,18.88
507346,107686,2024-02-22,Insurance,51.24
507347,107686,2024-02-25,Insurance,46.54
507348,107687,2025-03-21,Card,26.64
507349,107687,2025-03-21,ACH,33.21
507350,107688,2024-01-31,Insurance,76.71
507351,107689,2025-12-02,ACH,287.39
507352,107690,2025-10-27,Insurance,103.77
507353,107691,2025-01-11,Card,95.17
507354,107694,2025-04-16,Card,55.98
507355,107695,2025-06-14,Insurance,30.18
507356,107697,2024-06-23,Card,56.77
507357,107698,2024-02-23,Card,73.61
507358,107699,2024-07-26,Card,58.59
507359,107699,2024-07-28,Card,73.56
507360,107702,2025-01-05,Card,75.89
507361,107703,2024-07-23,Card,86.25
507362,107705,2024-09-29,Insurance,87.93
507363,107706,2025-09-16,Card,113.35
507364,107707,2024-10-12,Insurance,75.26
507365,107710,2024-07-14,Card,77.53
507366,107711,2024-06-12,ACH,69.7
507367,107712,2024-10-04,Card,106.37
507368,107713,2025-08-16,Insurance,45.46
507369,107714,2024-04-16,Card,67.44
507370,107715,2024-11-30,ACH,54.18
507371,107716,2025-05-07,Card,107.59
507372,107717,2025-05-31,Card,218.16
507373,107718,2024-11-15,ACH,74.33
507374,107719,2024-03-02,Card,68.31
507375,107720,2024-01-15,Card,203.15
507376,107721,2024-12-14,Card,72.9
507377,107722,2025-08-18,Card,207.12
507378,107723,2024-01-24,Card,82.41
507379,107724,2025-10-12,ACH,107.0
507380,107725,2025-05-11,Card,71.23
507381,107726,2024-01-19,Card,73.66
507382,107727,2024-09-12,Card,170.7
507383,107728,2024-06-16,ACH,85.63
507384,107729,2025-11-28,Insurance,150.09
507385,107730,2025-02-11,Card,112.59
507386,107732,2024-07-26,ACH,150.22
507387,107733,2025-02-20,ACH,80.62
507388,107734,2024-01-05,ACH,41.2
507389,107735,2024-07-13,Insurance,58.53
507390,107736,2024-04-30,ACH,125.12
507391,107737,2025-04-01,ACH,31.03
507392,107738,2025-05-04,Card,73.73
507393,107739,2024-12-12,ACH,45.65
507394,107740,2024-04-18,Card,102.23
507395,107742,2025-09-12,Insurance,60.2
507396,107743,2024-06-12,Card,111.14
507397,107744,2024-05-16,ACH,164.33
507398,107746,2025-08-23,Insurance,28.52
507399,107746,2025-08-26,Card,39.26
507400,107748,2025-03-06,Card,174.99
507401,107749,2026-01-03,Card,293.23
507402,107750,2025-04-17,Card,59.06
507403,107752,2024-06-09,ACH,86.48
507404,107753,2024-01-08,ACH,62.53
507405,107754,2024-05-06,Insurance,97.83
507406,107755,2025-11-27,Insurance,54.43
507407,107757,2024-01-16,ACH,135.57
507408,107758,2025-08-19,ACH,105.22
507409,107759,2024-11-07,ACH,201.87
507410,107760,2024-09-21,Card,156.25
507411,107761,2025-06-24,Card,94.4
507412,107762,2025-01-21,ACH,73.23
507413,107763,2025-11-04,ACH,84.78
507414,107764,2024-12-13,Insurance,34.43
507415,107764,2024-12-13,Card,41.79
507416,107765,2025-06-05,Card,35.71
507417,107765,2025-06-06,Insurance,27.92
507418,107766,2025-10-10,ACH,40.42
507419,107768,2024-07-29,Card,120.38
507420,107769,2025-12-13,Card,88.88
507421,107770,2024-06-20,Card,129.38
507422,107771,2024-01-30,Card,82.99
507423,107772,2025-03-01,Card,85.42
507424,107773,2025-12-22,ACH,43.06
507425,107774,2024-03-10,ACH,79.39
507426,107776,2025-09-02,ACH,42.17
507427,107777,2025-11-15,Insurance,104.44
507428,107778,2024-11-05,Card,24.23
507429,107778,2024-11-10,ACH,34.88
507430,107779,2024-07-06,Insurance,87.27
507431,107782,2025-09-13,Insurance,116.09
507432,107783,2025-05-05,ACH,85.06
507433,107785,2025-01-17,ACH,57.67
507434,107785,2025-01-12,ACH,47.93
507435,107786,2025-06-05,Insurance,91.53
507436,107787,2025-01-18,ACH,16.08
507437,107787,2025-01-23,Card,23.09
507438,107788,2025-09-07,Insurance,57.83
507439,107789,2025-11-12,Card,61.77
507440,107790,2025-11-25,Card,126.44
507441,107791,2025-03-31,ACH,138.47
507442,107792,2025-06-29,Card,70.43
507443,107793,2024-08-20,Card,102.0
507444,107794,2024-01-29,Card,143.76
507445,107796,2025-09-29,Insurance,29.41
507446,107797,2024-04-07,Card,87.16
507447,107799,2024-05-20,Card,36.95
507448,107799,2024-05-22,Card,33.71
507449,107802,2025-06-23,ACH,116.67
507450,107803,2025-08-21,ACH,34.02
507451,107804,2025-07-11,Card,51.61
507452,107805,2025-06-05,ACH,72.79
507453,107807,2025-02-01,Card,100.48
507454,107808,2024-03-19,ACH,218.16
507455,107809,2024-10-02,Insurance,148.2
507456,107810,2025-01-08,Card,78.0
507457,107811,2025-05-05,Card,64.82
507458,107812,2024-03-15,Card,151.8
507459,107813,2025-08-23,ACH,76.98
507460,107814,2024-12-04,Card,84.11
507461,107815,2025-10-12,Card,28.0
507462,107817,2025-02-03,ACH,93.32
507463,107818,2025-05-27,Insurance,32.01
507464,107819,2025-08-28,Card,146.89
507465,107820,2024-04-28,Card,116.93
507466,107821,2025-01-12,ACH,25.08
507467,107821,2025-01-08,ACH,27.03
507468,107823,2024-12-28,Card,82.19
507469,107824,2025-08-23,Insurance,86.97
507470,107826,2024-07-30,Card,163.63
507471,107827,2024-10-10,Card,33.66
507472,107828,2025-02-26,Card,51.32
507473,107829,2024-10-18,ACH,100.54
507474,107830,2024-05-12,ACH,67.35
507475,107831,2024-08-14,Card,171.8
507476,107833,2025-01-17,Card,139.26
507477,107834,2025-11-07,Insurance,250.03
507478,107835,2025-02-05,ACH,72.84
507479,107835,2025-02-08,Insurance,49.48
507480,107837,2025-04-27,Insurance,49.21
507481,107837,2025-04-29,Card,52.33
507482,107838,2025-07-20,ACH,216.53
507483,107839,2024-11-14,Card,28.87
507484,107840,2025-01-06,Card,190.36
507485,107841,2024-06-09,Card,78.09
507486,107842,2025-10-11,Card,240.99
507487,107843,2025-10-01,Card,136.22
507488,107844,2024-05-09,Card,118.65
507489,107845,2024-09-14,Card,56.7
507490,107845,2024-09-11,Card,75.15
507491,107846,2024-07-22,Card,25.93
507492,107846,2024-07-17,Card,20.08
507493,107848,2024-02-19,Card,61.15
507494,107848,2024-02-22,Card,52.69
507495,107849,2024-05-31,Card,47.02
507496,107850,2024-08-19,ACH,68.99
507497,107852,2024-07-03,Card,229.69
507498,107853,2025-02-02,Card,24.0
507499,107854,2025-06-30,Card,95.56
507500,107855,2025-08-28,Card,51.62
507501,107856,2024-03-17,Card,86.76
507502,107856,2024-03-15,Card,79.75
507503,107857,2024-04-17,ACH,122.9
507504,107859,2025-11-08,Insurance,71.48
507505,107860,2025-04-21,ACH,53.18
507506,107861,2025-01-23,Card,98.55
507507,107862,2025-08-05,ACH,69.49
507508,107863,2025-03-04,Insurance,81.66
507509,107864,2024-06-27,Card,169.57
507510,107865,2025-01-09,Insurance,118.33
507511,107866,2025-06-04,Card,73.74
507512,107867,2024-02-01,Card,96.23
507513,107869,2024-12-30,ACH,32.21
507514,107870,2024-02-21,Card,111.93
507515,107871,2024-07-13,Card,75.15
507516,107872,2024-11-23,ACH,88.15
507517,107872,2024-11-28,Insurance,87.01
507518,107874,2024-08-06,Insurance,91.46
507519,107875,2025-04-20,Card,141.89
507520,107876,2024-10-25,ACH,137.36
507521,107877,2025-01-04,Card,44.56
507522,107877,2024-12-29,ACH,40.47
507523,107878,2025-08-08,ACH,97.06
507524,107881,2024-02-25,Card,94.2
507525,107883,2024-05-15,Card,92.16
507526,107884,2025-08-27,ACH,45.06
507527,107885,2024-05-25,Insurance,93.81
507528,107886,2024-08-25,Card,90.74
507529,107887,2025-03-24,Card,52.38
507530,107888,2025-09-02,Insurance,74.28
507531,107890,2024-06-07,Card,66.79
507532,107891,2025-10-25,Card,124.91
507533,107893,2024-06-03,Card,138.3
507534,107894,2025-07-01,Insurance,264.78
507535,107895,2024-03-09,Card,162.14
507536,107896,2025-09-25,Insurance,39.67
507537,107898,2025-09-22,Card,167.31
507538,107900,2024-03-27,Insurance,87.31
507539,107901,2024-11-07,ACH,101.07
507540,107902,2024-09-06,Card,41.71
507541,107902,2024-09-03,Card,39.53
507542,107903,2025-12-04,Card,220.18
507543,107904,2025-04-08,Card,101.44
507544,107905,2025-11-22,Card,285.63
507545,107906,2025-07-08,ACH,70.79
507546,107910,2024-02-03,ACH,87.71
507547,107911,2025-03-13,ACH,47.84
507548,107912,2024-05-31,ACH,51.76
507549,107913,2025-12-30,ACH,110.9
507550,107914,2024-04-11,Card,31.65
507551,107915,2025-11-26,Insurance,44.86
507552,107916,2025-05-09,Insurance,91.27
507553,107918,2024-02-17,Card,72.29
507554,107919,2024-10-19,Card,51.55
507555,107919,2024-10-21,Card,64.91
507556,107920,2024-09-06,ACH,31.75
507557,107920,2024-09-07,ACH,29.16
507558,107921,2024-09-02,Card,130.23
507559,107922,2025-01-25,ACH,134.87
507560,107924,2024-04-09,Card,85.25
507561,107925,2025-05-22,ACH,10.02
507562,107925,2025-05-28,ACH,12.86
507563,107926,2025-12-25,Card,149.1
507564,107927,2024-07-20,Insurance,49.41
507565,107928,2025-11-27,Card,46.67
507566,107929,2024-09-10,Card,35.7
507567,107929,2024-09-12,Card,45.2
507568,107930,2024-09-03,ACH,42.97
507569,107931,2024-03-07,Card,61.76
507570,107932,2024-11-11,Insurance,103.03
507571,107933,2025-01-02,Card,73.02
507572,107934,2025-05-03,Insurance,85.65
507573,107934,2025-05-01,Card,84.38
507574,107935,2024-04-26,Card,135.72
507575,107936,2024-05-23,ACH,39.96
507576,107937,2024-11-15,Card,48.69
507577,107938,2024-02-24,Card,48.7
507578,107939,2024-04-20,Card,49.92
507579,107940,2025-04-09,Card,90.67
507580,107940,2025-04-05,Card,88.12
507581,107941,2025-11-30,ACH,103.09
507582,107942,2025-02-23,Card,40.86
507583,107943,2024-04-19,ACH,61.64
507584,107946,2025-06-08,Card,230.64
507585,107947,2024-05-28,Card,90.56
507586,107948,2025-03-02,Card,89.01
507587,107949,2024-02-25,ACH,71.86
507588,107950,2025-04-05,Card,80.67
507589,107950,2025-04-02,Card,93.37
507590,107951,2024-05-28,Card,73.73
507591,107952,2025-10-26,Card,46.04
507592,107953,2024-02-13,Card,102.27
507593,107954,2025-04-26,Card,50.5
507594,107955,2024-04-23,Card,130.27
507595,107956,2025-05-22,ACH,70.23
507596,107957,2024-12-30,Card,29.0
507597,107957,2024-12-30,Card,23.43
507598,107959,2025-04-25,Card,160.54
507599,107961,2024-03-07,Card,76.63
507600,107962,2025-03-15,Card,103.05
507601,107963,2024-11-20,Insurance,45.58
507602,107963,2024-11-19,Insurance,41.5
507603,107966,2024-06-02,ACH,41.68
507604,107966,2024-06-07,Card,49.11
507605,107967,2024-06-20,Insurance,138.77
507606,107968,2024-01-08,Card,75.06
507607,107969,2024-10-01,ACH,93.51
507608,107970,2024-06-09,Card,400.41
507609,107971,2024-02-27,Card,113.64
507610,107972,2024-11-14,Card,77.02
507611,107972,2024-11-17,Card,111.67
507612,107974,2024-04-13,Card,81.19
507613,107974,2024-04-12,Insurance,54.25
507614,107975,2024-12-08,Insurance,55.32
507615,107977,2025-12-31,ACH,147.32
507616,107978,2024-12-10,Card,112.98
507617,107979,2025-12-30,Card,111.79
507618,107980,2025-10-08,Card,79.34
507619,107981,2025-12-21,ACH,79.52
507620,107982,2025-02-04,Card,213.02
507621,107984,2025-06-12,Card,19.67
507622,107984,2025-06-11,Card,17.87
507623,107985,2024-03-02,Insurance,91.2
507624,107987,2024-08-27,ACH,25.19
507625,107988,2024-01-24,Card,42.03
507626,107989,2024-06-28,Insurance,155.71
507627,107989,2024-06-22,Insurance,187.32
507628,107991,2024-01-14,Card,48.02
507629,107992,2025-05-04,Card,18.1
507630,107993,2024-03-10,Card,49.83
507631,107994,2025-09-12,Insurance,34.11
507632,107995,2024-12-01,Card,51.81
507633,107996,2025-06-12,Insurance,144.07
507634,107997,2024-09-11,ACH,134.53
507635,107998,2024-04-12,Card,82.29
507636,107999,2024-05-12,ACH,197.49
507637,108000,2025-04-23,Card,73.83
507638,108001,2025-06-10,Card,68.2
507639,108002,2024-07-20,Card,88.55
507640,108003,2024-10-02,ACH,38.75
507641,108004,2025-11-21,Insurance,12.95
507642,108004,2025-11-27,ACH,10.84
507643,108005,2025-09-16,Insurance,152.93
507644,108006,2024-11-02,ACH,45.3
507645,108006,2024-10-30,Insurance,55.65
507646,108007,2024-06-25,Card,44.93
507647,108008,2024-08-09,Card,118.32
507648,108009,2025-02-07,ACH,110.22
507649,108011,2024-05-14,Card,53.11
507650,108012,2024-02-18,Insurance,163.35
507651,108013,2024-12-28,Card,106.98
507652,108015,2024-04-24,Card,116.49
507653,108016,2024-10-27,ACH,38.6
507654,108017,2024-04-28,Card,39.75
507655,108018,2024-06-28,Card,84.01
507656,108021,2024-07-13,Insurance,68.81
507657,108022,2026-01-02,Card,36.87
507658,108025,2025-11-11,Insurance,54.41
507659,108026,2025-02-12,ACH,37.75
507660,108026,2025-02-10,ACH,47.41
507661,108027,2024-02-11,Card,106.42
507662,108028,2024-11-11,Card,51.21
507663,108028,2024-11-10,Insurance,69.2
507664,108029,2025-02-17,Card,130.49
507665,108030,2024-07-10,Insurance,174.41
507666,108031,2025-02-10,Insurance,120.66
507667,108032,2025-04-24,Card,39.36
507668,108032,2025-04-21,Card,43.56
507669,108033,2024-07-08,Insurance,41.66
507670,108033,2024-07-02,Card,53.01
507671,108035,2024-11-29,ACH,430.55
507672,108038,2024-08-28,Insurance,105.3
507673,108039,2025-06-11,ACH,52.15
507674,108040,2025-10-20,Card,118.94
507675,108041,2024-06-16,ACH,78.96
507676,108042,2025-12-18,Card,38.06
507677,108045,2024-08-20,ACH,78.49
507678,108045,2024-08-22,Card,66.77
507679,108046,2024-11-11,Card,50.41
507680,108046,2024-11-12,Card,63.33
507681,108047,2025-10-23,ACH,206.97
507682,108048,2025-06-21,Card,139.78
507683,108049,2025-08-07,Card,58.09
507684,108050,2024-07-05,Insurance,191.94
507685,108051,2025-11-27,Card,167.78
507686,108052,2024-11-17,ACH,146.42
507687,108053,2025-04-22,Card,158.64
507688,108054,2025-05-26,Insurance,16.67
507689,108054,2025-05-27,ACH,12.51
507690,108055,2025-05-05,Card,93.72
507691,108056,2025-03-15,Insurance,50.16
507692,108057,2024-12-22,Insurance,30.3
507693,108057,2024-12-20,Card,38.35
507694,108058,2025-04-23,Card,61.8
507695,108060,2024-10-15,Insurance,102.35
507696,108061,2025-01-13,Card,60.15
507697,108062,2024-05-13,Card,166.15
507698,108063,2024-09-21,Card,156.25
507699,108066,2024-06-03,Card,52.94
507700,108066,2024-06-05,Insurance,35.97
507701,108067,2025-02-05,Card,46.19
507702,108067,2025-02-08,Card,34.74
507703,108068,2025-08-17,ACH,91.07
507704,108069,2024-04-06,ACH,56.65
507705,108070,2024-02-19,ACH,95.09
507706,108071,2024-10-15,ACH,85.12
507707,108072,2025-04-28,Card,29.65
507708,108072,2025-04-24,ACH,30.11
507709,108073,2024-08-22,Card,69.74
507710,108074,2025-08-29,Card,138.06
507711,108076,2025-01-30,Card,39.26
507712,108076,2025-01-24,Card,32.49
507713,108077,2024-10-04,Card,155.63
507714,108078,2024-02-04,ACH,64.7
507715,108079,2025-08-27,Card,116.34
507716,108080,2025-10-22,Insurance,100.95
507717,108081,2024-11-25,ACH,133.3
507718,108082,2025-01-18,Insurance,106.38
507719,108083,2025-07-07,Insurance,41.14
507720,108084,2025-05-26,Insurance,67.6
507721,108085,2024-04-11,Card,214.37
507722,108086,2025-05-08,Card,46.78
507723,108087,2025-11-10,Insurance,45.28
507724,108088,2025-07-05,ACH,47.69
507725,108088,2025-07-05,Insurance,39.6
507726,108091,2024-07-10,Insurance,81.02
507727,108092,2025-04-30,Insurance,64.27
507728,108093,2024-06-28,Card,81.86
507729,108094,2024-09-19,Insurance,134.43
507730,108095,2024-07-15,Insurance,54.91
507731,108095,2024-07-14,Insurance,71.68
507732,108097,2024-09-30,ACH,109.72
507733,108099,2025-06-11,Card,55.18
507734,108100,2024-11-20,ACH,100.72
507735,108101,2025-11-25,Insurance,112.53
507736,108102,2024-05-14,ACH,85.44
507737,108103,2025-05-10,Insurance,49.01
507738,108104,2024-05-25,Card,83.57
507739,108105,2025-02-05,Card,116.31
507740,108106,2024-12-30,ACH,86.32
507741,108107,2024-11-24,Insurance,40.02
507742,108107,2024-11-26,Insurance,45.31
507743,108108,2025-04-26,Insurance,82.32
507744,108109,2025-08-28,ACH,94.24
507745,108110,2024-08-24,Insurance,117.28
507746,108111,2025-09-19,Card,164.11
507747,108114,2024-09-04,Insurance,56.15
507748,108114,2024-08-15,Card,56.88
507749,108115,2025-12-16,Insurance,48.84
507750,108115,2025-11-28,Card,38.56
507751,108116,2024-03-29,Card,50.94
507752,108116,2024-04-02,Insurance,63.0
507753,108117,2024-10-18,Card,233.12
507754,108118,2024-11-21,Card,98.97
507755,108119,2025-08-11,Card,38.41
507756,108119,2025-08-23,Card,48.06
507757,108120,2024-12-27,Card,64.55
507758,108121,2025-12-08,Card,55.5
507759,108122,2025-06-26,ACH,43.54
507760,108124,2025-07-04,Card,32.17
507761,108125,2024-05-01,ACH,60.41
507762,108126,2024-11-30,Insurance,32.66
507763,108126,2024-11-29,Card,47.73
507764,108127,2025-03-08,Card,56.36
507765,108127,2025-03-05,ACH,50.41
507766,108128,2024-06-05,ACH,83.97
507767,108130,2024-04-13,Card,95.79
507768,108131,2025-08-01,Card,57.66
507769,108131,2025-08-01,Card,78.09
507770,108132,2025-04-26,Card,99.87
507771,108133,2024-08-10,ACH,122.22
507772,108134,2025-06-23,Card,152.36
507773,108135,2025-06-06,Card,39.27
507774,108136,2025-08-22,ACH,168.97
507775,108138,2025-10-19,Insurance,70.17
507776,108138,2025-10-09,Card,97.51
507777,108139,2024-05-17,ACH,94.88
507778,108141,2024-10-20,Insurance,64.22
507779,108142,2024-10-27,Card,117.92
507780,108143,2025-04-19,Card,130.68
507781,108145,2024-11-05,Card,144.96
507782,108146,2026-01-02,Card,40.03
507783,108147,2024-05-13,Insurance,108.91
507784,108148,2024-03-19,Card,32.34
507785,108149,2024-01-27,ACH,145.08
507786,108150,2025-08-22,ACH,23.1
507787,108152,2024-11-21,Card,87.81
507788,108153,2025-04-24,Card,97.02
507789,108154,2024-11-14,Card,96.91
507790,108155,2025-03-01,Card,157.8
507791,108157,2024-04-28,Card,332.03
507792,108158,2025-11-12,ACH,112.4
507793,108159,2024-12-13,ACH,143.46
507794,108160,2024-05-05,Card,56.51
507795,108163,2024-07-19,Card,80.94
507796,108164,2024-08-04,Card,95.62
507797,108166,2024-03-24,ACH,101.66
507798,108168,2024-12-08,ACH,184.26
507799,108169,2025-01-30,ACH,112.2
507800,108170,2025-10-15,Insurance,57.99
507801,108171,2025-11-08,Card,43.7
507802,108172,2024-08-06,ACH,41.09
507803,108172,2024-08-10,ACH,30.31
507804,108174,2024-01-23,Insurance,58.32
507805,108175,2025-04-01,Card,69.19
507806,108176,2024-04-25,Insurance,111.26
507807,108178,2025-05-09,ACH,100.13
507808,108181,2024-03-14,Insurance,76.15
507809,108181,2024-03-16,Card,84.4
507810,108183,2025-07-13,Card,179.23
507811,108184,2025-02-28,Card,58.32
507812,108185,2025-09-09,Card,19.38
507813,108186,2024-11-19,Insurance,112.29
507814,108188,2024-04-24,Insurance,197.84
507815,108190,2024-05-26,Insurance,28.9
507816,108190,2024-05-31,Card,38.26
507817,108191,2024-08-24,Insurance,183.15
507818,108192,2024-06-10,Card,36.51
507819,108193,2025-03-12,Insurance,118.18
507820,108194,2024-04-20,Card,174.35
507821,108195,2025-04-01,Card,66.17
507822,108196,2024-09-02,Card,245.86
507823,108197,2025-05-23,Card,101.58
507824,108198,2025-01-12,Insurance,132.49
507825,108200,2024-11-21,ACH,75.29
507826,108201,2024-08-03,Card,48.29
507827,108202,2025-03-19,Insurance,18.76
507828,108203,2025-05-08,Card,57.5
507829,108204,2024-11-23,ACH,39.2
507830,108205,2025-02-16,Insurance,34.53
507831,108205,2025-02-16,ACH,23.77
507832,108206,2024-12-13,Card,44.52
507833,108207,2024-08-15,Insurance,26.48
507834,108208,2024-08-20,ACH,47.13
507835,108211,2024-03-12,ACH,42.44
507836,108212,2025-12-09,Card,132.31
507837,108213,2025-06-07,Card,23.43
507838,108214,2024-02-11,Card,69.92
507839,108215,2025-06-22,Insurance,169.37
507840,108216,2025-03-11,Card,79.06
507841,108217,2025-11-03,Card,50.76
507842,108217,2025-11-01,ACH,41.67
507843,108219,2025-01-19,Insurance,241.05
507844,108220,2024-08-20,Card,225.71
507845,108221,2024-08-29,ACH,132.98
507846,108222,2025-03-27,ACH,214.01
507847,108223,2025-09-03,Insurance,85.61
507848,108224,2025-10-13,ACH,137.06
507849,108225,2025-07-21,Card,142.5
507850,108226,2025-03-27,ACH,37.85
507851,108226,2025-03-21,ACH,52.89
507852,108227,2025-01-05,Card,61.95
507853,108228,2024-09-09,Card,170.31
507854,108230,2024-08-23,Card,113.67
507855,108231,2024-07-20,Card,101.41
507856,108232,2025-09-29,Card,69.7
507857,108233,2025-03-12,Card,100.43
507858,108235,2025-09-30,Card,88.81
507859,108236,2025-12-06,Insurance,84.08
507860,108239,2024-12-23,Insurance,70.33
507861,108240,2025-06-02,ACH,29.71
507862,108241,2025-11-26,ACH,68.7
507863,108242,2025-02-07,Card,177.32
507864,108243,2025-08-09,ACH,30.12
507865,108243,2025-08-11,ACH,33.37
507866,108244,2025-03-15,ACH,51.23
507867,108245,2025-10-14,Card,49.17
507868,108246,2024-10-22,Insurance,89.9
507869,108248,2024-11-04,Card,44.9
507870,108249,2026-01-03,ACH,247.19
507871,108250,2025-03-22,Card,94.7
507872,108252,2024-01-30,Card,253.91
507873,108253,2025-01-15,Card,98.1
507874,108255,2024-12-20,Card,104.46
507875,108256,2025-02-19,Insurance,71.91
507876,108257,2025-08-06,ACH,102.55
